loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti
9.61587214452889, 36 months,9.63,481.42,A,< 1 year,MORTGAGE,11.51293546492023,Verified,Fully Paid,small_business,CA,4.81
9.798182590890704, 36 months,16.0,285.66,E,2 years,RENT,11.082157933374816,Verified,Charged Off,debt_consolidation,CA,15.88
9.61587214452889, 36 months,12.21,499.73,B,2 years,MORTGAGE,11.297266335365645,Verified,Fully Paid,debt_consolidation,FL,3.48
8.987321812850125, 36 months,9.32,255.58,A,6 years,RENT,11.082157933374816,Not Verified,Fully Paid,debt_consolidation,NY,1.94
9.105090961257085, 36 months,13.47,305.31,C,2 years,RENT,11.184435286790631,Not Verified,Fully Paid,debt_consolidation,NY,12.85
6.90875477931522, 36 months,12.84,33.62,C,3 years,RENT,10.085850775128717,Not Verified,Fully Paid,other,TX,24.35
7.824445930877619, 36 months,13.79,85.19,C,10+ years,RENT,10.158168529848494,Not Verified,Fully Paid,medical,FL,14.93
9.61587214452889, 36 months,9.63,481.42,A,10+ years,MORTGAGE,10.778977123006351,Not Verified,Fully Paid,car,CA,12.57
8.294299608857235, 36 months,7.68,124.77,A,< 1 year,RENT,10.499600568082863,Not Verified,Fully Paid,car,CA,0.93
8.160803920954665, 36 months,12.21,116.61,B,10+ years,MORTGAGE,11.127336510866854,Not Verified,Fully Paid,small_business,TX,17.82
9.90353755128617, 36 months,14.11,684.58,D,5 years,RENT,11.608244735642321,Verified,Fully Paid,credit_card,CA,13.18
8.764209507142004, 36 months,11.89,212.25,B,10+ years,MORTGAGE,11.002116507732017,Not Verified,Fully Paid,other,NY,1.62
9.392745258631441, 36 months,12.21,399.78,B,10+ years,RENT,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,FL,17.32
9.680406499268875, 36 months,11.58,528.22,B,1 year,RENT,12.611541086966115,Verified,Fully Paid,car,CA,7.6
6.90875477931522, 36 months,8.0,31.34,A,1 year,RENT,10.12667110305036,Not Verified,Fully Paid,other,CA,9.26
8.071218539969863, 36 months,14.42,110.03,D,< 1 year,RENT,10.571342565808699,Not Verified,Fully Paid,wedding,FL,3.82
9.15915233520675, 36 months,9.63,304.9,A,5 years,RENT,10.915106645867503,Verified,Fully Paid,medical,TX,9.16
10.12667110305036, 36 months,16.63,141.0,E,10+ years,RENT,11.472113887062386,Verified,Fully Paid,debt_consolidation,NJ,18.46
8.006700845440367, 36 months,14.42,51.58,D,< 1 year,RENT,10.935977844808969,Not Verified,Fully Paid,major_purchase,CA,19.85
9.04793908261736, 36 months,11.89,281.9,B,< 1 year,RENT,10.714439990727769,Not Verified,Fully Paid,debt_consolidation,NY,17.04
8.24301946898925, 36 months,12.53,127.18,C,6 years,RENT,10.518592107258032,Not Verified,Fully Paid,debt_consolidation,CA,12.36
8.188966863648876, 36 months,7.37,111.77,A,1 year,RENT,10.694101676322282,Not Verified,Fully Paid,moving,TX,12.38
9.798182590890704, 36 months,12.53,602.4,C,1 year,MORTGAGE,11.58989576532275,Not Verified,Fully Paid,educational,CA,11.67
8.294299608857235, 36 months,12.53,133.87,C,1 year,RENT,11.314437940211276,Not Verified,Fully Paid,debt_consolidation,NY,20.91
8.764209507142004, 36 months,12.84,215.16,C,< 1 year,RENT,10.12667110305036,Not Verified,Fully Paid,debt_consolidation,CA,15.07
9.105090961257085, 36 months,8.0,282.03,A,10+ years,OWN,10.950824090522445,Verified,Fully Paid,other,NY,9.62
9.798182590890704, 36 months,11.89,596.96,B,10+ years,RENT,11.156264806643742,Not Verified,Fully Paid,debt_consolidation,IL,11.23
9.16701524723781, 36 months,9.63,307.31,A,2 years,OWN,10.95075391385265,Source Verified,Fully Paid,car,CA,10.72
7.601402334583733, 36 months,13.16,67.55,C,3 years,RENT,10.12667110305036,Not Verified,Charged Off,debt_consolidation,TX,9.55
8.412054873292933, 36 months,15.05,143.97,D,1 year,RENT,9.392745258631441,Not Verified,Fully Paid,debt_consolidation,IL,5.8
8.188966863648876, 36 months,14.11,123.23,D,7 years,RENT,10.518700218288165,Verified,Fully Paid,debt_consolidation,FL,3.31
9.546884034617925, 36 months,9.63,449.32,A,2 years,RENT,11.736077016252437,Not Verified,Fully Paid,debt_consolidation,CA,7.81
8.764209507142004, 36 months,13.16,216.13,C,6 years,RENT,11.289794413577894,Source Verified,Fully Paid,credit_card,IL,17.16
10.12667110305036, 36 months,13.79,851.89,C,1 year,MORTGAGE,11.23850177707664,Verified,Charged Off,home_improvement,TX,4.45
9.210440366976517, 36 months,16.63,354.7,E,10+ years,RENT,10.165890277802454,Not Verified,Charged Off,house,CA,4.62
9.210440366976517, 36 months,16.0,351.58,E,1 year,RENT,11.385058001970144,Verified,Fully Paid,wedding,IL,11.85
9.210440366976517, 36 months,9.63,320.95,A,1 year,RENT,10.645448706505872,Not Verified,Fully Paid,home_improvement,FL,1.14
8.517393171418904, 36 months,8.0,156.69,A,1 year,MORTGAGE,11.277215789596893,Source Verified,Fully Paid,house,CA,0.5
9.862717639992917, 36 months,17.26,687.06,F,1 year,MORTGAGE,10.979359904234647,Source Verified,Fully Paid,debt_consolidation,FL,9.78
8.517393171418904, 36 months,15.37,174.24,D,1 year,RENT,10.545367754151743,Not Verified,Fully Paid,house,CA,0.32
7.601402334583733, 36 months,13.79,68.16,C,1 year,RENT,10.880271132839104,Verified,Fully Paid,credit_card,NY,18.07
9.546884034617925, 36 months,14.42,481.36,D,4 years,RENT,10.522692131883208,Source Verified,Fully Paid,debt_consolidation,FL,22.13
8.699681400989514, 36 months,15.37,209.08,D,6 years,RENT,11.385330701354851,Verified,Fully Paid,debt_consolidation,CA,13.24
8.412054873292933, 36 months,12.21,149.92,B,< 1 year,RENT,10.789339695269716,Verified,Fully Paid,major_purchase,CA,16.7
9.210440366976517, 36 months,14.11,329.46,D,1 year,RENT,10.714439990727769,Source Verified,Charged Off,debt_consolidation,CA,22.48
8.987321812850125, 36 months,12.21,266.52,B,5 years,MORTGAGE,11.184435286790631,Verified,Fully Paid,debt_consolidation,CA,9.87
9.726213236963687, 36 months,12.53,560.56,C,4 years,MORTGAGE,11.002116507732017,Verified,Fully Paid,home_improvement,FL,8.56
9.392745258631441, 36 months,14.11,410.75,D,< 1 year,OWN,11.429554725537322,Verified,Charged Off,small_business,CA,7.63
9.210440366976517, 36 months,12.53,334.67,C,1 year,OTHER,10.540090836284206,Verified,Charged Off,car,NJ,10.38
9.210440366976517, 36 months,12.21,333.15,B,5 years,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,credit_card,NY,11.02
9.61587214452889, 36 months,13.47,379.94,C,9 years,MORTGAGE,11.710964518881163,Verified,Charged Off,educational,FL,14.28
9.90353755128617, 36 months,14.74,690.74,D,10+ years,MORTGAGE,11.264476926102367,Not Verified,Fully Paid,debt_consolidation,IL,15.51
8.476579508530941, 36 months,8.0,150.42,A,9 years,MORTGAGE,11.034905792929415,Source Verified,Fully Paid,home_improvement,CA,1.2
8.294299608857235, 36 months,15.37,139.39,D,5 years,OWN,10.239995502805316,Verified,Fully Paid,debt_consolidation,CA,23.83
9.19023970026918, 36 months,9.32,313.08,A,4 years,MORTGAGE,10.434145214930487,Not Verified,Fully Paid,debt_consolidation,FL,22.62
9.433563920090563, 36 months,11.89,414.55,B,4 years,RENT,11.002116507732017,Source Verified,Fully Paid,credit_card,IL,14.68
9.210440366976517, 36 months,14.11,313.2,D,4 years,MORTGAGE,11.51293546492023,Source Verified,Charged Off,debt_consolidation,NY,24.34
9.392745258631441, 36 months,15.68,420.02,E,3 years,RENT,10.73633145595318,Not Verified,Fully Paid,debt_consolidation,NJ,4.04
9.169622538697624, 36 months,13.16,324.2,C,2 years,RENT,10.691967639914864,Not Verified,Fully Paid,debt_consolidation,IL,5.21
9.45727857185611, 36 months,14.74,442.08,D,3 years,RENT,11.225256725762893,Not Verified,Fully Paid,credit_card,TX,14.96
8.612685172875459, 36 months,14.74,189.96,D,8 years,RENT,10.19559730831506,Not Verified,Fully Paid,debt_consolidation,TX,21.33
9.392745258631441, 36 months,13.16,405.25,C,7 years,RENT,11.338583982516495,Not Verified,Fully Paid,debt_consolidation,CA,9.4
8.517393171418904, 36 months,13.79,170.38,C,1 year,RENT,10.448743588106625,Source Verified,Fully Paid,debt_consolidation,NY,7.41
9.45727857185611, 36 months,13.16,432.26,C,2 years,RENT,11.034905792929415,Verified,Fully Paid,debt_consolidation,CA,3.74
8.699681400989514, 36 months,12.21,199.89,B,2 years,MORTGAGE,10.596659732783579,Not Verified,Fully Paid,major_purchase,CA,0.6
8.699681400989514, 36 months,11.89,198.99,B,1 year,RENT,11.156264806643742,Not Verified,Fully Paid,other,NY,7.23
9.61587214452889, 36 months,16.0,527.36,E,2 years,MORTGAGE,10.819798284210286,Source Verified,Charged Off,small_business,FL,7.92
10.12667110305036, 36 months,12.53,836.66,C,6 years,RENT,11.652696102959753,Verified,Charged Off,wedding,CA,1.39
9.305741456739435, 36 months,13.47,373.15,C,1 year,MORTGAGE,10.085850775128717,Not Verified,Fully Paid,other,TX,13.65
9.90353755128617, 36 months,17.58,718.84,F,2 years,RENT,11.522925299548563,Source Verified,Fully Paid,other,CA,16.93
8.853808274977197, 36 months,13.79,238.53,C,4 years,RENT,10.203629181337648,Source Verified,Fully Paid,debt_consolidation,NJ,21.91
8.517393171418904, 36 months,13.47,169.62,C,1 year,RENT,11.289844411702974,Not Verified,Fully Paid,moving,CA,3.67
9.61587214452889, 36 months,13.16,506.56,C,7 years,RENT,11.205054290550551,Not Verified,Fully Paid,credit_card,TX,18.87
8.853808274977197, 36 months,9.63,224.66,A,2 years,MORTGAGE,11.429598202380475,Source Verified,Fully Paid,home_improvement,CA,8.05
8.81001204797317, 36 months,9.63,215.04,A,< 1 year,OWN,9.510519035757246,Not Verified,Fully Paid,major_purchase,TX,6.4
9.210440366976517, 36 months,12.21,333.15,B,3 years,RENT,9.952325334619427,Not Verified,Fully Paid,other,NY,8.46
8.517393171418904, 36 months,12.84,168.09,C,8 years,RENT,10.308985993422082,Verified,Fully Paid,other,TX,2.6
8.612685172875459, 36 months,15.05,190.81,D,2 years,RENT,10.66907166698558,Not Verified,Fully Paid,car,NY,12.7
9.036106025364846, 36 months,13.47,284.95,C,< 1 year,RENT,11.034905792929415,Not Verified,Fully Paid,debt_consolidation,CA,13.53
8.412054873292933, 36 months,15.05,156.12,D,2 years,MORTGAGE,11.314486721293981,Verified,Fully Paid,major_purchase,CA,11.56
8.881975184248867, 36 months,13.47,244.25,C,3 years,RENT,11.390769130367211,Verified,Fully Paid,debt_consolidation,CA,12.83
9.04793908261736, 36 months,15.05,294.88,D,1 year,OWN,9.99884318585288,Not Verified,Charged Off,debt_consolidation,CA,13.75
8.922791623969637, 36 months,15.05,260.19,D,1 year,MORTGAGE,12.365641477767022,Source Verified,Fully Paid,other,CA,15.01
9.392745258631441, 36 months,14.11,410.75,D,3 years,RENT,11.038190661348592,Verified,Fully Paid,debt_consolidation,NJ,22.03
9.680406499268875, 36 months,9.63,513.51,A,< 1 year,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,small_business,TX,2.5
9.90353755128617, 36 months,12.21,666.3,B,6 years,RENT,10.849356503939038,Source Verified,Fully Paid,car,CA,3.1
9.210440366976517, 36 months,16.95,356.27,E,3 years,RENT,11.002116507732017,Verified,Fully Paid,small_business,FL,11.18
9.528866827722945, 36 months,15.05,477.01,D,< 1 year,RENT,10.308985993422082,Not Verified,Charged Off,small_business,NJ,17.96
8.086717920303906, 36 months,15.68,113.76,E,5 years,MORTGAGE,9.392745258631441,Not Verified,Charged Off,educational,TX,11.8
9.392745258631441, 36 months,12.21,399.78,B,< 1 year,RENT,11.002116507732017,Source Verified,Fully Paid,credit_card,CA,16.16
9.90353755128617, 36 months,14.42,687.66,D,3 years,RENT,11.184435286790631,Verified,Fully Paid,debt_consolidation,TX,23.25
9.61587214452889, 36 months,12.84,504.27,C,5 years,RENT,11.082157933374816,Not Verified,Fully Paid,credit_card,CA,6.65
7.824445930877619, 36 months,12.84,84.05,C,10+ years,MORTGAGE,10.668978650219241,Not Verified,Fully Paid,debt_consolidation,TX,8.76
9.90353755128617, 36 months,12.84,672.36,C,5 years,MORTGAGE,11.384967085647192,Source Verified,Fully Paid,other,CA,1.95
8.517393171418904, 36 months,8.0,156.69,A,4 years,RENT,10.915106645867503,Not Verified,Fully Paid,other,CA,9.05
7.601402334583733, 36 months,9.32,63.9,A,5 years,RENT,10.941942818379685,Not Verified,Fully Paid,major_purchase,NY,5.71
9.61587214452889, 36 months,12.21,499.73,B,4 years,MORTGAGE,11.546012017958018,Not Verified,Fully Paid,small_business,TX,8.57
9.036106025364846, 36 months,8.0,263.23,A,4 years,MORTGAGE,11.156264806643742,Verified,Fully Paid,house,CA,3.05
9.392745258631441, 36 months,13.47,407.08,C,7 years,MORTGAGE,10.149135959190406,Source Verified,Charged Off,debt_consolidation,FL,9.2
9.392745258631441, 36 months,9.63,385.14,A,8 years,RENT,10.915688284286576,Not Verified,Fully Paid,credit_card,NY,21.17
9.148571345578551, 36 months,16.32,331.95,E,2 years,RENT,10.819798284210286,Not Verified,Fully Paid,wedding,NY,1.46
8.699681400989514, 36 months,11.89,198.99,B,6 years,RENT,11.097425172408931,Not Verified,Fully Paid,other,CA,21.07
9.350189267092581, 36 months,16.0,404.31,E,1 year,RENT,10.461072708705126,Source Verified,Fully Paid,debt_consolidation,CA,21.09
9.680406499268875, 36 months,12.84,537.89,C,2 years,RENT,10.643064971973882,Verified,Fully Paid,debt_consolidation,TX,10.37
8.922791623969637, 36 months,15.37,261.35,D,< 1 year,RENT,10.463246187411299,Source Verified,Fully Paid,debt_consolidation,NJ,24.61
9.61587214452889, 36 months,16.32,529.71,E,10+ years,RENT,11.082157933374816,Not Verified,Fully Paid,other,CA,16.39
9.210440366976517, 36 months,7.68,311.91,A,< 1 year,RENT,10.085850775128717,Not Verified,Fully Paid,car,FL,0.0
8.853808274977197, 36 months,16.32,247.2,E,3 years,RENT,10.915106645867503,Source Verified,Fully Paid,debt_consolidation,NY,3.99
8.853808274977197, 36 months,15.68,245.02,E,2 years,RENT,10.736418414365376,Not Verified,Fully Paid,debt_consolidation,CA,20.87
9.32375833901174, 36 months,14.74,386.82,D,6 years,RENT,11.063524143191238,Verified,Fully Paid,wedding,CA,16.21
8.160803920954665, 36 months,12.53,117.14,C,3 years,RENT,10.463131911491967,Not Verified,Fully Paid,credit_card,CA,13.39
8.517393171418904, 36 months,9.63,160.48,A,2 years,RENT,11.243017820617611,Not Verified,Fully Paid,house,TX,8.63
9.392745258631441, 36 months,13.16,405.25,C,3 years,RENT,10.915106645867503,Not Verified,Fully Paid,major_purchase,CA,13.16
9.61587214452889, 36 months,15.68,525.03,E,< 1 year,MORTGAGE,11.635151947212842,Not Verified,Fully Paid,debt_consolidation,TX,13.12
9.90353755128617, 36 months,12.53,669.33,C,4 years,RENT,11.127277689932466,Not Verified,Fully Paid,debt_consolidation,FL,18.23
8.987321812850125, 36 months,12.84,268.95,C,1 year,RENT,10.645448706505872,Source Verified,Fully Paid,debt_consolidation,NY,14.2
8.987321812850125, 36 months,15.68,280.02,E,5 years,MORTGAGE,11.289794413577894,Not Verified,Fully Paid,debt_consolidation,TX,16.3
8.517393171418904, 36 months,9.63,160.48,A,2 years,RENT,11.461684800776633,Verified,Fully Paid,credit_card,FL,15.4
9.210440366976517, 36 months,8.0,313.37,A,10+ years,RENT,11.350371240731954,Not Verified,Fully Paid,other,NJ,1.06
9.680406499268875, 36 months,11.89,530.63,B,4 years,OTHER,11.350418300109132,Verified,Fully Paid,small_business,FL,2.61
9.328212292571072, 36 months,13.16,379.92,C,1 year,RENT,11.225256725762893,Source Verified,Fully Paid,debt_consolidation,IL,18.69
9.210440366976517, 36 months,11.89,331.64,B,2 years,RENT,10.87806606028079,Verified,Fully Paid,moving,FL,17.12
9.04793908261736, 36 months,14.11,290.95,D,< 1 year,MORTGAGE,10.915033917272405,Not Verified,Charged Off,home_improvement,TX,1.0
9.210440366976517, 36 months,9.32,319.47,A,1 year,RENT,10.915106645867503,Source Verified,Fully Paid,moving,NY,0.39
9.392745258631441, 36 months,7.37,372.55,A,< 1 year,MORTGAGE,10.819878279410617,Not Verified,Fully Paid,car,FL,10.1
9.472781556562168, 36 months,9.63,417.23,A,1 year,MORTGAGE,10.645448706505872,Source Verified,Fully Paid,small_business,TX,16.14
8.699681400989514, 36 months,8.0,188.02,A,3 years,RENT,11.002116507732017,Not Verified,Fully Paid,wedding,NY,1.06
7.313886831633462, 36 months,14.74,51.81,D,2 years,RENT,10.54547300900014,Verified,Charged Off,other,CA,1.04
9.259225769705994, 36 months,11.89,348.23,B,5 years,MORTGAGE,11.635151947212842,Verified,Fully Paid,credit_card,CA,6.02
9.392745258631441, 36 months,12.21,399.78,B,1 year,RENT,10.491301994830229,Not Verified,Fully Paid,car,CA,20.33
9.282754052485227, 36 months,15.37,374.6,D,3 years,RENT,10.62135173563291,Source Verified,Fully Paid,debt_consolidation,CA,23.33
8.699681400989514, 36 months,8.0,188.02,A,4 years,MORTGAGE,10.703266939811954,Not Verified,Fully Paid,debt_consolidation,NY,6.44
8.77971129020447, 36 months,13.79,221.5,C,10+ years,MORTGAGE,10.54547300900014,Source Verified,Fully Paid,other,TX,23.37
9.680406499268875, 36 months,14.74,552.59,D,10+ years,RENT,10.904064284264555,Not Verified,Fully Paid,debt_consolidation,NY,9.13
10.12667110305036, 36 months,12.53,836.66,C,5 years,RENT,11.918397239722838,Verified,Fully Paid,home_improvement,FL,2.86
8.343077871169383, 36 months,16.0,147.67,E,< 1 year,RENT,10.165890277802454,Not Verified,Fully Paid,vacation,FL,21.69
9.61587214452889, 36 months,16.0,527.36,E,7 years,RENT,11.034905792929415,Source Verified,Charged Off,debt_consolidation,CA,7.88
8.987321812850125, 36 months,16.0,281.26,E,< 1 year,OTHER,10.555838779903407,Source Verified,Fully Paid,other,CA,2.31
9.61587214452889, 36 months,12.21,499.73,B,10+ years,MORTGAGE,11.918397239722838,Source Verified,Fully Paid,wedding,FL,17.84
8.188966863648876, 36 months,12.21,119.94,B,< 1 year,RENT,10.308985993422082,Not Verified,Fully Paid,vacation,IL,0.6
9.305741456739435, 36 months,15.05,381.61,D,< 1 year,RENT,10.463131911491967,Not Verified,Fully Paid,debt_consolidation,NJ,7.78
8.77971129020447, 36 months,9.32,207.66,A,1 year,RENT,10.354595018522993,Not Verified,Charged Off,debt_consolidation,FL,12.08
8.699681400989514, 36 months,11.89,198.99,B,< 1 year,RENT,10.54547300900014,Source Verified,Fully Paid,debt_consolidation,NY,22.58
9.105090961257085, 36 months,11.89,298.48,B,10+ years,RENT,11.350418300109132,Not Verified,Fully Paid,credit_card,CA,8.84
8.517393171418904, 36 months,14.11,171.15,D,3 years,OWN,10.155840330434325,Not Verified,Fully Paid,debt_consolidation,TX,6.2
9.210440366976517, 36 months,8.0,313.37,A,1 year,MORTGAGE,11.618644916202973,Verified,Fully Paid,home_improvement,CA,0.49
8.661466680572662, 36 months,9.63,185.35,A,1 year,RENT,10.515993929932415,Source Verified,Charged Off,medical,NJ,7.15
10.085850775128717, 36 months,16.32,847.53,E,2 years,MORTGAGE,11.289744412952876,Not Verified,Fully Paid,debt_consolidation,TX,14.93
9.04793908261736, 36 months,14.42,292.26,D,10+ years,MORTGAGE,11.350418300109132,Verified,Fully Paid,home_improvement,FL,6.11
9.249657234353133, 36 months,7.37,322.88,A,5 years,OWN,10.778977123006351,Not Verified,Fully Paid,car,TX,12.07
9.392745258631441, 36 months,12.53,401.6,C,7 years,RENT,10.878141527707198,Not Verified,Charged Off,debt_consolidation,CA,16.26
9.61587214452889, 36 months,12.84,504.27,C,5 years,RENT,10.308985993422082,Source Verified,Fully Paid,debt_consolidation,FL,12.92
9.798182590890704, 36 months,12.84,605.13,C,2 years,RENT,10.915106645867503,Verified,Fully Paid,wedding,NJ,7.29
8.699681400989514, 36 months,8.0,188.02,A,2 years,RENT,10.051864453277146,Not Verified,Fully Paid,car,CA,8.95
9.99884318585288, 36 months,16.63,780.34,E,9 years,MORTGAGE,11.097425172408931,Verified,Fully Paid,credit_card,TX,14.96
8.922791623969637, 36 months,13.79,255.57,C,1 year,RENT,10.373522431293592,Source Verified,Fully Paid,small_business,NY,9.86
8.699681400989514, 36 months,9.63,192.57,A,< 1 year,RENT,10.691967639914864,Verified,Fully Paid,debt_consolidation,NJ,4.99
9.90353755128617, 36 months,12.53,669.33,C,9 years,MORTGAGE,11.407576060361786,Not Verified,Fully Paid,small_business,NJ,0.68
10.12667110305036, 36 months,12.53,836.66,C,1 year,MORTGAGE,11.350418300109132,Verified,Fully Paid,educational,CA,16.24
9.392745258631441, 36 months,9.63,385.14,A,5 years,OWN,11.002116507732017,Not Verified,Fully Paid,small_business,NY,6.76
9.210440366976517, 36 months,13.79,340.76,C,5 years,MORTGAGE,10.757924157061597,Source Verified,Fully Paid,other,TX,23.69
8.006700845440367, 36 months,8.0,94.01,A,1 year,RENT,10.680539205318292,Not Verified,Fully Paid,moving,FL,5.49
8.881975184248867, 36 months,7.68,224.58,A,< 1 year,RENT,11.350418300109132,Source Verified,Fully Paid,major_purchase,CA,16.72
9.210440366976517, 36 months,13.47,339.23,C,< 1 year,RENT,11.225256725762893,Source Verified,Fully Paid,debt_consolidation,NY,8.54
9.210440366976517, 36 months,13.16,337.71,C,2 years,RENT,10.419330568113901,Source Verified,Fully Paid,small_business,TX,17.37
8.517393171418904, 36 months,9.63,160.48,A,4 years,MORTGAGE,10.718962979171467,Source Verified,Fully Paid,other,FL,11.12
9.210440366976517, 36 months,12.21,333.15,B,1 year,RENT,10.942013616092948,Source Verified,Fully Paid,other,IL,19.2
9.210440366976517, 36 months,14.11,342.29,D,< 1 year,RENT,11.350418300109132,Source Verified,Fully Paid,debt_consolidation,NY,3.92
9.305741456739435, 36 months,9.32,351.42,A,3 years,RENT,11.09540801833789,Source Verified,Fully Paid,credit_card,CA,19.15
8.517393171418904, 36 months,13.16,168.86,C,2 years,RENT,11.863589378812122,Verified,Fully Paid,home_improvement,CA,23.26
9.04793908261736, 36 months,7.37,263.89,A,1 year,RENT,10.268165387743457,Source Verified,Fully Paid,car,TX,19.83
7.244941546337007, 36 months,12.53,46.86,C,7 years,MORTGAGE,11.104972264124868,Not Verified,Fully Paid,other,IL,14.29
9.210440366976517, 36 months,13.79,340.76,C,8 years,MORTGAGE,10.596659732783579,Not Verified,Fully Paid,debt_consolidation,FL,21.66
9.546884034617925, 36 months,15.68,490.03,E,2 years,MORTGAGE,10.915106645867503,Not Verified,Fully Paid,debt_consolidation,FL,18.92
9.210440366976517, 36 months,13.79,340.76,C,2 years,RENT,11.082157933374816,Source Verified,Fully Paid,debt_consolidation,CA,18.2
8.294299608857235, 36 months,8.0,125.35,A,< 1 year,RENT,10.778977123006351,Verified,Fully Paid,medical,TX,2.77
9.61587214452889, 36 months,16.95,534.41,E,2 years,RENT,10.757924157061597,Verified,Fully Paid,small_business,NY,0.38
8.594339400592892, 36 months,12.84,181.54,C,3 years,MORTGAGE,10.308852655643959,Not Verified,Fully Paid,home_improvement,TX,1.72
9.392745258631441, 36 months,12.53,401.6,C,6 years,RENT,11.385103457032141,Source Verified,Fully Paid,debt_consolidation,CA,11.15
8.987321812850125, 36 months,14.74,276.3,D,8 years,RENT,11.522885696764481,Source Verified,Fully Paid,debt_consolidation,CA,6.42
9.305741456739435, 36 months,15.68,385.02,E,< 1 year,MORTGAGE,10.819878279410617,Source Verified,Fully Paid,home_improvement,TX,13.94
9.210440366976517, 36 months,9.63,320.95,A,6 years,MORTGAGE,11.532737896139919,Not Verified,Fully Paid,debt_consolidation,CA,2.47
8.160803920954665, 36 months,16.0,123.06,E,1 year,OWN,10.463131911491967,Not Verified,Fully Paid,medical,CA,23.45
8.987321812850125, 36 months,13.79,272.61,C,5 years,RENT,11.225256725762893,Source Verified,Fully Paid,credit_card,CA,12.78
8.699681400989514, 36 months,9.32,191.69,A,2 years,RENT,10.62135173563291,Not Verified,Fully Paid,debt_consolidation,CA,10.77
8.764209507142004, 36 months,13.16,216.13,C,2 years,RENT,10.933124826700707,Not Verified,Fully Paid,medical,CA,12.45
7.0909098220799835, 36 months,12.21,39.98,B,2 years,RENT,10.348205424565993,Not Verified,Fully Paid,educational,CA,4.54
9.314790473332646, 36 months,12.21,369.8,B,2 years,RENT,10.381118271444478,Verified,Fully Paid,debt_consolidation,NJ,23.71
8.987321812850125, 36 months,9.63,256.76,A,9 years,OWN,10.645448706505872,Not Verified,Fully Paid,wedding,TX,9.03
8.853808274977197, 36 months,9.63,224.66,A,< 1 year,OWN,10.085850775128717,Not Verified,Fully Paid,debt_consolidation,FL,7.85
9.371693622333941, 36 months,13.47,398.6,C,3 years,RENT,11.49273296168228,Source Verified,Fully Paid,debt_consolidation,NY,16.4
8.699681400989514, 36 months,8.0,188.02,A,8 years,MORTGAGE,11.429598202380475,Not Verified,Charged Off,debt_consolidation,TX,5.07
8.987321812850125, 36 months,10.95,261.71,B,10+ years,RENT,10.596559730283433,Not Verified,Charged Off,car,NJ,22.98
8.699681400989514, 36 months,12.84,201.71,C,2 years,OWN,10.645448706505872,Not Verified,Fully Paid,other,TX,15.29
8.188966863648876, 36 months,7.68,112.29,A,3 years,RENT,10.32551474894327,Source Verified,Fully Paid,major_purchase,NY,10.54
9.61587214452889, 36 months,13.47,508.84,C,6 years,RENT,10.887455624298198,Verified,Fully Paid,debt_consolidation,NY,14.06
9.575052927597383, 36 months,13.47,488.49,C,< 1 year,RENT,11.034905792929415,Verified,Fully Paid,credit_card,NY,10.35
8.987321812850125, 36 months,13.79,272.61,C,8 years,MORTGAGE,11.002116507732017,Source Verified,Fully Paid,small_business,NY,10.54
9.392745258631441, 36 months,17.26,429.41,F,10+ years,RENT,11.167656651665462,Not Verified,Fully Paid,debt_consolidation,CA,2.71
9.61587214452889, 36 months,14.42,515.74,D,9 years,RENT,11.407576060361786,Verified,Fully Paid,debt_consolidation,NY,8.21
8.612685172875459, 36 months,7.68,171.55,A,4 years,RENT,11.156264806643742,Source Verified,Fully Paid,credit_card,CA,10.32
8.160803920954665, 36 months,9.32,111.82,A,9 years,MORTGAGE,11.373674891823535,Source Verified,Fully Paid,other,FL,13.5
9.392745258631441, 36 months,14.74,414.45,D,10+ years,RENT,10.896757843893464,Source Verified,Fully Paid,debt_consolidation,NY,4.62
9.105090961257085, 36 months,13.47,305.31,C,10+ years,MORTGAGE,10.465984899076615,Not Verified,Fully Paid,home_improvement,TX,21.91
9.680406499268875, 36 months,16.32,565.02,E,1 year,MORTGAGE,11.112462823634855,Not Verified,Fully Paid,debt_consolidation,NY,10.39
9.210440366976517, 36 months,13.79,340.76,C,2 years,RENT,10.819878279410617,Verified,Fully Paid,small_business,NY,16.58
8.987321812850125, 36 months,13.16,270.17,C,5 years,RENT,10.915106645867503,Verified,Fully Paid,small_business,CA,20.07
9.798182590890704, 36 months,17.26,644.12,F,< 1 year,OWN,11.525851561856362,Verified,Fully Paid,house,IL,14.42
8.294299608857235, 36 months,7.68,124.77,A,< 1 year,RENT,10.373522431293592,Not Verified,Fully Paid,major_purchase,CA,5.7
9.852246888342531, 36 months,12.84,638.75,C,2 years,RENT,11.082157933374816,Source Verified,Fully Paid,debt_consolidation,CA,16.25
9.798182590890704, 36 months,14.42,618.89,D,3 years,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,wedding,TX,7.89
8.517393171418904, 36 months,13.16,168.86,C,6 years,MORTGAGE,11.918397239722838,Not Verified,Fully Paid,small_business,CA,10.98
9.90353755128617, 36 months,13.47,678.46,C,3 years,MORTGAGE,11.982935344196433,Verified,Fully Paid,small_business,NY,5.02
