index,loan_amnt,term,int_rate,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,addr_state,dti,delinq_2yrs,revol_util,application_type,pub_rec_bankruptcies
15944,2.3558304641281165,36,7.88,437.93,A,NASA,7 years,MORTGAGE,11.49273296168228,Not Verified,Fully Paid,s,credit_card,TX,16.69,0.0,56.3,Individual,0.0
15945,2.341107991445833,36,10.62,390.72,B,Carefusion,7 years,RENT,10.896757843893464,Not Verified,Fully Paid,s,debt_consolidation,CA,22.36,0.0,46.7,Individual,0.0
15946,2.36235025329959,36,14.59,516.98,D,new york city transit authority,10+ years,RENT,11.350418300109132,Not Verified,Fully Paid,s,debt_consolidation,NY,18.23,2.0,18.5,Individual,0.0
15947,2.241991300989741,36,6.76,138.47,A,Alcatel-Lucent,4 years,RENT,10.915106645867503,Not Verified,Fully Paid,s,credit_card,NJ,17.59,0.0,8.7,Individual,0.0
15948,2.2531209847743163,36,7.51,155.55,A,SinuCare  Inc,5 years,MORTGAGE,10.767895342530602,Not Verified,Fully Paid,s,debt_consolidation,FL,13.5,0.0,50.6,Individual,0.0
15949,2.3073675470698616,36,10.99,278.25,B,Dept of Veteran affairs,10+ years,MORTGAGE,10.747229096720554,Not Verified,Charged Off,s,debt_consolidation,FL,18.68,0.0,90.2,Individual,0.0
15950,2.2531209847743163,36,10.62,162.8,B,Atlantic Express Corp,8 years,OWN,10.896757843893464,Not Verified,Fully Paid,s,debt_consolidation,NY,13.89,1.0,55.0,Individual,0.0
15951,2.341107991445833,36,14.22,411.41,C,viacom,5 years,RENT,11.775297421715827,Not Verified,Fully Paid,s,debt_consolidation,NY,3.8,0.0,93.9,Individual,0.0
15952,2.4093450282818294,36,20.16,931.09,G,PFSweb,1 year,MORTGAGE,11.002116507732017,Not Verified,Charged Off,s,small_business,TX,8.04,0.0,85.6,Individual,0.0
15953,2.368410894537015,36,14.22,548.55,C,C.H. Robinson Worldwide in,3 years,RENT,10.819798284210286,Not Verified,Fully Paid,s,credit_card,IL,13.73,0.0,94.5,Individual,0.0
15954,2.295503606732327,36,7.51,234.88,A,Square D Co.,4 years,RENT,11.156264806643742,Not Verified,Fully Paid,s,major_purchase,CA,12.06,0.0,11.5,Individual,0.0
15955,2.294834295413988,36,19.04,275.09,F,International Speedway Corporation,5 years,MORTGAGE,11.284492951722408,Not Verified,Fully Paid,s,wedding,FL,12.96,0.0,88.0,Individual,0.0
15956,2.368410894537015,36,13.85,545.67,C,celluphone,2 years,RENT,11.289794413577894,Not Verified,Fully Paid,s,credit_card,CA,15.51,0.0,62.7,Individual,0.0
15957,2.2531209847743163,36,14.96,173.24,D,allied barton,4 years,RENT,11.407576060361786,Not Verified,Fully Paid,s,credit_card,NY,23.36,0.0,94.2,Individual,0.0
15958,2.4056695902475114,36,11.36,789.87,B,Verizon Services Corp,7 years,RENT,11.350418300109132,Not Verified,Fully Paid,s,debt_consolidation,NY,23.6,0.0,57.0,Individual,0.0
15959,2.391349252867452,36,14.59,706.54,D,Morgan Stanley Smith Barney,4 years,RENT,10.778977123006351,Not Verified,Fully Paid,s,debt_consolidation,CA,19.77,0.0,58.9,Individual,0.0
15960,2.3890872825709972,36,16.82,711.24,E,Viscira,< 1 year,RENT,11.156264806643742,Not Verified,Fully Paid,s,debt_consolidation,CA,10.54,0.0,97.9,Individual,0.0
15961,2.3234107621942104,36,16.07,351.94,D,Diana H Jones Senior Center,4 years,RENT,10.373522431293592,Not Verified,Fully Paid,s,debt_consolidation,NY,5.33,0.0,52.6,Individual,0.0
15962,2.2294012669472845,36,10.25,129.54,B,MSAI,< 1 year,RENT,9.862717639992917,Not Verified,Fully Paid,s,debt_consolidation,CA,24.13,0.0,20.4,Individual,0.0
15963,2.4093450282818294,36,10.62,814.0,B,G and H Towing Co.,10+ years,MORTGAGE,11.289794413577894,Not Verified,Fully Paid,s,debt_consolidation,TX,18.27,0.0,27.1,Individual,0.0
15964,2.372690580743849,36,10.99,548.32,B,Alief Independent School District,10+ years,MORTGAGE,10.645448706505872,Not Verified,Fully Paid,s,debt_consolidation,TX,24.0,0.0,48.3,Individual,0.0
15965,2.2266742268577864,36,7.51,121.33,A,Coilcraft,5 years,MORTGAGE,10.859018228147887,Not Verified,Fully Paid,s,car,IL,10.48,0.0,35.6,Individual,0.0
15966,2.2720930397111068,36,10.99,196.42,B,Sears Holding Corp,3 years,MORTGAGE,11.026808713825016,Not Verified,Fully Paid,s,other,TX,18.71,0.0,42.2,Individual,0.0
15967,2.1979688386872795,36,10.25,97.16,B,Parsons Brinckerhoff,10+ years,RENT,11.40226202474002,Not Verified,Fully Paid,s,credit_card,CA,13.45,1.0,66.9,Individual,0.0
15968,2.2051066035011075,36,7.14,99.01,A,Western Asset Management Company,3 years,RENT,11.002116507732017,Not Verified,Fully Paid,s,major_purchase,CA,5.9,0.0,36.2,Individual,0.0
15969,2.3214303700462113,36,7.51,304.88,A,BD and G Sandblasting,3 years,OWN,10.87806606028079,Not Verified,Fully Paid,s,major_purchase,CA,8.97,0.0,27.0,Individual,0.0
15970,2.298132911353626,36,14.59,267.11,D,jamaica hospital,6 years,RENT,10.463131911491967,Not Verified,Charged Off,s,debt_consolidation,NY,24.99,2.0,11.6,Individual,0.0
15971,2.3327011629175196,36,7.88,344.09,A,Interfaith Medical Center,2 years,MORTGAGE,11.141876276228,Not Verified,Fully Paid,s,car,NJ,22.97,0.0,17.8,Individual,0.0
15972,2.343089870354498,36,13.85,417.78,C,United Health Group,< 1 year,RENT,10.357774570341576,Not Verified,Fully Paid,s,debt_consolidation,IL,21.87,0.0,83.6,Individual,0.0
15973,2.4056695902475114,36,14.96,831.52,D,Adobe Systems  Inc,3 years,MORTGAGE,12.487488878546145,Not Verified,Fully Paid,s,debt_consolidation,CA,9.35,1.0,58.9,Individual,0.0
15974,2.368410894537015,36,10.62,520.96,B,Tesoro Refining & Marketing,5 years,MORTGAGE,11.542493975902508,Not Verified,Fully Paid,s,debt_consolidation,CA,6.1,0.0,41.7,Individual,0.0
15975,2.4093450282818294,36,17.93,902.94,E,Cryptic Studios,1 year,RENT,10.87806606028079,Not Verified,Fully Paid,s,debt_consolidation,CA,9.92,0.0,57.3,Individual,0.0
15976,2.2878580073643144,36,7.88,218.97,A,"Sensiba San Filippo, LLP",3 years,RENT,11.002116507732017,Not Verified,Fully Paid,s,credit_card,CA,12.74,0.0,66.7,Individual,0.0
15977,2.2630835984043935,36,12.73,184.62,C,Tampa Truck Center LLC,3 years,MORTGAGE,10.651146592342338,Not Verified,Fully Paid,s,debt_consolidation,FL,13.35,1.0,48.9,Individual,0.0
15978,2.4093450282818294,36,10.99,818.38,B,Edward Jones,5 years,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,s,debt_consolidation,IL,22.56,0.0,76.6,Individual,0.0
15979,2.2720930397111068,36,15.7,210.07,D,Synovus Bank,2 years,MORTGAGE,10.434145214930487,Not Verified,Charged Off,s,car,FL,14.86,0.0,84.2,Individual,0.0
15980,2.246599811696918,36,7.51,146.22,A,NEC America,10+ years,OWN,11.380319358422197,Not Verified,Fully Paid,s,home_improvement,CA,1.64,0.0,17.2,Individual,0.0
15981,2.3013164699169826,36,11.36,263.29,B,Service Champ,7 years,RENT,10.165890277802454,Not Verified,Fully Paid,s,debt_consolidation,TX,13.57,0.0,70.3,Individual,0.0
15982,2.2720930397111068,36,15.7,210.07,D,Saint Lucie County School Board,2 years,RENT,10.571342565808699,Not Verified,Fully Paid,s,wedding,FL,13.2,0.0,99.5,Individual,0.0
15983,2.3335788335037853,36,13.11,374.57,C,Hawk Ridge Systems,2 years,RENT,10.714439990727769,Not Verified,Fully Paid,s,debt_consolidation,CA,18.59,0.0,83.8,Individual,0.0
15984,2.341107991445833,36,14.96,415.76,D,Novartis Vaccines and Diagnostics,2 years,RENT,11.289794413577894,Not Verified,Fully Paid,s,debt_consolidation,CA,9.72,2.0,78.6,Individual,0.0
15985,2.337004806219791,36,7.88,359.73,A,driftwood dairy,10+ years,OWN,11.002116507732017,Not Verified,Fully Paid,s,debt_consolidation,CA,1.74,0.0,29.3,Individual,0.0
15986,2.2878580073643144,36,9.88,225.48,B,Macy's,8 years,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,s,credit_card,NJ,7.08,1.0,12.8,Individual,1.0
15987,2.368410894537015,36,17.56,574.91,E,Producers Inc,3 years,MORTGAGE,11.112462823634855,Verified,Fully Paid,s,debt_consolidation,FL,19.52,0.0,97.7,Individual,0.0
15988,2.2927965044346705,36,14.22,251.99,C,7-Eleven(formerly White Hen Pantry),4 years,OWN,10.457401400981889,Not Verified,Fully Paid,s,educational,IL,14.28,0.0,80.4,Individual,0.0
15989,2.2531209847743163,36,7.14,154.7,A,Engineered Industrial Products,10+ years,OWN,9.90353755128617,Not Verified,Fully Paid,s,other,CA,9.6,0.0,23.8,Individual,0.0
15990,2.2803099631819985,36,10.99,212.78,B,State Farm Insurance,2 years,OWN,10.915106645867503,Not Verified,Fully Paid,s,debt_consolidation,NY,13.72,0.0,31.1,Individual,0.0
15991,2.36235025329959,36,14.22,514.27,C,Penmark Management LLC.,8 years,RENT,11.532737896139919,Verified,Fully Paid,s,debt_consolidation,NY,9.64,1.0,0.0,Individual,0.0
15992,2.2531209847743163,36,16.07,175.97,D,Southern Wine And Spirits,6 years,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,s,small_business,IL,9.43,0.0,83.1,Individual,0.0
15993,2.290712409213045,36,9.88,231.92,B,Sun Life Financial,1 year,RENT,10.596659732783579,Not Verified,Fully Paid,s,debt_consolidation,FL,5.73,0.0,47.7,Individual,0.0
15994,2.3234107621942104,36,10.25,323.85,B,State of FL DEP Parks&Rec,3 years,RENT,10.106469212026385,Not Verified,Fully Paid,s,debt_consolidation,FL,14.99,0.0,54.3,Individual,0.0
15995,2.3234107621942104,36,13.85,341.04,C,bbva compass bank,3 years,MORTGAGE,10.434145214930487,Not Verified,Charged Off,s,small_business,FL,5.44,1.0,40.1,Individual,0.0
15996,2.232053837950823,36,7.88,128.25,A,Eyebeam Atelier,1 year,RENT,10.645448706505872,Not Verified,Fully Paid,s,credit_card,NY,17.03,0.0,39.7,Individual,0.0
15997,2.0907411873032014,36,13.11,40.5,C,Guy Eggleston,< 1 year,RENT,10.385944565501662,Not Verified,Fully Paid,s,other,CA,16.22,1.0,8.5,Individual,0.0
15998,2.3013164699169826,36,7.51,248.88,A,walmart,10+ years,OWN,10.12667110305036,Not Verified,Fully Paid,s,credit_card,FL,10.99,0.0,15.1,Individual,0.0
15999,2.1979688386872795,36,10.99,98.21,B,Open Technologies  Inc,< 1 year,RENT,9.84506363239841,Not Verified,Fully Paid,s,major_purchase,FL,3.82,0.0,78.2,Individual,0.0
16000,2.3558304641281165,36,15.7,490.16,D,EPCO Inc,10+ years,MORTGAGE,11.338583982516495,Not Verified,Fully Paid,s,home_improvement,TX,17.1,0.0,56.3,Individual,0.0
16001,2.359151882727373,36,15.33,505.02,D,DeStefano Partners,5 years,RENT,10.518700218288165,Not Verified,Fully Paid,s,debt_consolidation,IL,21.31,0.0,97.9,Individual,0.0
16002,2.4093450282818294,36,15.7,875.27,D,Kaufman  Rossin  and  Co.,2 years,MORTGAGE,11.542493975902508,Not Verified,Fully Paid,s,debt_consolidation,FL,23.11,0.0,81.3,Individual,0.0
16003,2.341107991445833,36,13.48,407.09,C,External IT,3 years,MORTGAGE,11.407576060361786,Not Verified,Fully Paid,s,credit_card,TX,20.77,0.0,65.7,Individual,1.0
16004,2.3272442644743556,36,10.25,336.81,B,Noonan & Lieberman,5 years,OWN,10.714439990727769,Not Verified,Charged Off,s,debt_consolidation,IL,14.83,0.0,30.7,Individual,0.0
16005,2.379377841348507,36,14.59,620.37,D,MV Laboratories,< 1 year,RENT,10.933124826700707,Not Verified,Fully Paid,s,credit_card,NJ,12.39,0.0,90.2,Individual,0.0
16006,2.341107991445833,36,10.25,388.62,B,LoJack Corporation,10+ years,MORTGAGE,11.561725152903833,Not Verified,Fully Paid,s,credit_card,CA,15.92,0.0,57.7,Individual,0.0
16007,2.3234107621942104,36,7.51,311.1,A,USAF,5 years,OWN,10.668978650219241,Not Verified,Fully Paid,s,debt_consolidation,FL,1.87,0.0,28.0,Individual,0.0
16008,2.3890872825709972,36,10.25,647.7,B,JPL,9 years,MORTGAGE,11.964007453736912,Not Verified,Charged Off,s,debt_consolidation,CA,8.72,0.0,7.8,Individual,0.0
16009,2.3234107621942104,36,7.51,311.1,A,Lending Club,< 1 year,MORTGAGE,11.736077016252437,Not Verified,Fully Paid,s,major_purchase,CA,0.29,0.0,0.2,Individual,0.0
16010,2.067970345786057,36,6.76,30.77,A,North Florida Community College,6 years,OWN,10.666650414667744,Not Verified,Fully Paid,s,home_improvement,FL,2.41,0.0,1.0,Individual,0.0
16011,2.2934808150620927,36,7.88,231.48,A,The Dow Chemical Co.,4 years,MORTGAGE,11.459535236710686,Not Verified,Fully Paid,s,small_business,TX,10.22,0.0,0.0,Individual,0.0
16012,2.2572326633843094,36,7.88,162.66,A,Walden University,1 year,RENT,10.545367754151743,Not Verified,Fully Paid,s,debt_consolidation,CA,4.93,0.0,61.1,Individual,0.0
16013,2.264955957558561,36,7.14,173.26,A,"University of Texas at Austin, HRC",8 years,RENT,10.308985993422082,Not Verified,Fully Paid,s,credit_card,TX,12.32,0.0,47.4,Individual,0.0
16014,2.3890872825709972,36,14.22,685.69,C,"AlixPartners, LLC",1 year,RENT,12.100717685412471,Not Verified,Fully Paid,s,credit_card,CA,22.93,0.0,89.1,Individual,0.0
16015,2.3234107621942104,36,11.36,329.12,B,Town  and  Country Liq,8 years,MORTGAGE,11.002116507732017,Not Verified,Fully Paid,s,major_purchase,NJ,8.06,1.0,26.7,Individual,0.0
16016,2.341107991445833,36,7.88,375.37,A,UNITED STATE POSTAL SERVICES,5 years,RENT,10.819798284210286,Not Verified,Fully Paid,s,debt_consolidation,CA,13.1,0.0,25.4,Individual,0.0
16017,2.2720930397111068,36,16.07,211.17,D,sport chalet,4 years,RENT,10.645448706505872,Not Verified,Fully Paid,s,educational,CA,24.57,1.0,96.3,Individual,0.0
16018,2.3234107621942104,36,7.88,312.81,A,Riverside County Sheriff,9 years,MORTGAGE,11.407576060361786,Not Verified,Fully Paid,s,debt_consolidation,CA,15.12,0.0,40.0,Individual,0.0
16019,2.3013164699169826,36,7.51,248.88,A,GRANT TANI BARASH & ALTMAN,2 years,RENT,10.933124826700707,Not Verified,Fully Paid,s,debt_consolidation,CA,19.29,0.0,1.8,Individual,0.0
16020,2.4056695902475114,36,17.56,862.36,E,nation auto house,2 years,RENT,10.915106645867503,Verified,Fully Paid,s,debt_consolidation,CA,12.63,0.0,55.8,Individual,0.0
16021,2.36235025329959,36,9.88,483.16,B,nan,3 years,MORTGAGE,10.819798284210286,Verified,Fully Paid,s,debt_consolidation,IL,24.55,0.0,33.1,Individual,0.0
16022,2.3584977298935645,36,7.88,450.44,A,Medvance,2 years,RENT,10.668978650219241,Not Verified,Fully Paid,s,credit_card,FL,19.69,0.0,26.8,Individual,0.0
16023,2.408441391141312,36,14.22,848.54,C,Barbnet Investments,6 years,RENT,10.809748150372926,Verified,Fully Paid,s,debt_consolidation,TX,10.88,0.0,61.5,Individual,0.0
16024,2.2878580073643144,36,7.88,218.97,A,AIDS Healthcare Foundation,< 1 year,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,s,debt_consolidation,FL,6.69,0.0,33.0,Individual,0.0
16025,2.2720930397111068,36,10.62,195.36,B,Ford Metal Roofing,2 years,RENT,10.373522431293592,Not Verified,Charged Off,s,debt_consolidation,FL,13.99,0.0,54.2,Individual,0.0
16026,2.3234107621942104,36,12.73,335.67,C,winco holdings,7 years,MORTGAGE,10.915106645867503,Not Verified,Fully Paid,s,small_business,CA,8.81,0.0,38.8,Individual,0.0
16027,2.2635551902055786,36,13.85,188.43,C,Fresno Co District Attorney,10+ years,MORTGAGE,11.282769886756641,Not Verified,Fully Paid,s,credit_card,CA,21.03,0.0,99.1,Individual,0.0
16028,2.3214303700462113,36,15.7,343.11,D,Seahorse Discount Inc,10+ years,MORTGAGE,10.904909561786402,Not Verified,Fully Paid,s,debt_consolidation,NJ,11.84,0.0,69.4,Individual,0.0
16029,2.297155766551736,36,15.33,267.31,D,"Main Point Systems, Inc.",6 years,RENT,11.082157933374816,Not Verified,Fully Paid,s,debt_consolidation,CA,14.03,0.0,56.4,Individual,0.0
16030,2.3234107621942104,36,7.51,311.1,A,Market Staff,1 year,RENT,11.51293546492023,Verified,Fully Paid,s,other,IL,5.59,0.0,78.4,Individual,0.0
16031,2.2856576188931195,36,7.14,211.94,A,CA  Inc,1 year,RENT,11.002116507732017,Not Verified,Fully Paid,s,other,TX,13.94,0.0,2.0,Individual,0.0
16032,2.2720930397111068,36,14.96,207.88,D,Changing World Technologies Inc.,2 years,OWN,11.002116507732017,Verified,Fully Paid,s,debt_consolidation,NY,1.7,0.0,43.8,Individual,0.0
16033,2.391349252867452,36,16.82,729.02,E,Temple Inland,10+ years,RENT,10.971657815702502,Verified,Fully Paid,s,debt_consolidation,TX,19.65,0.0,89.8,Individual,0.0
16034,2.36235025329959,36,10.25,485.78,B,PricewaterhouseCoopers,6 years,RENT,11.373674891823535,Not Verified,Fully Paid,s,wedding,FL,14.44,0.0,54.8,Individual,0.0
16035,2.276292115320346,36,7.88,195.51,A,nan,< 1 year,MORTGAGE,10.819798284210286,Not Verified,Fully Paid,s,other,NJ,0.26,0.0,0.0,Individual,0.0
16036,2.3013164699169826,36,11.36,263.29,B,Bushman Products,2 years,RENT,11.23850177707664,Not Verified,Fully Paid,s,credit_card,CA,8.95,0.0,54.0,Individual,0.0
16037,2.17752581681183,36,14.59,86.17,D,Red Lobster-Darden Restaurants,< 1 year,RENT,9.210440366976517,Not Verified,Charged Off,s,other,FL,13.44,1.0,0.0,Individual,0.0
16038,2.3073675470698616,36,9.88,273.79,B,IBM,2 years,RENT,11.23850177707664,Not Verified,Fully Paid,s,debt_consolidation,FL,21.19,0.0,3.7,Individual,0.0
16039,2.36235025329959,36,14.59,516.98,D,SJ LEVINSON  and  SONS,< 1 year,RENT,11.233224789593368,Verified,Charged Off,s,debt_consolidation,NJ,20.1,0.0,97.7,Individual,0.0
16040,2.0907411873032014,36,13.48,40.71,C,UCLA Parking Services`,< 1 year,RENT,8.922791623969637,Not Verified,Fully Paid,s,other,CA,21.44,0.0,52.0,Individual,0.0
16041,2.24882343982246,36,10.99,157.13,B,audio visual management systems,1 year,RENT,9.61587214452889,Not Verified,Charged Off,s,debt_consolidation,CA,0.0,0.0,0.0,Individual,0.0
16042,2.3740707497599995,36,9.88,547.58,B,Archbishop Molloy High School,6 years,RENT,10.908905754228723,Verified,Fully Paid,s,debt_consolidation,NY,19.39,0.0,20.3,Individual,0.0
16043,2.2720930397111068,36,10.25,194.31,B,Macys,3 years,RENT,10.819798284210286,Not Verified,Fully Paid,s,other,NY,20.66,0.0,51.2,Individual,0.0
16044,2.3584977298935645,36,7.88,450.44,A,AAA,5 years,MORTGAGE,11.474361336218225,Verified,Fully Paid,s,home_improvement,CA,1.91,0.0,0.4,Individual,0.0
16045,2.3013164699169826,36,15.33,278.63,D,U.S. House of Representatives,4 years,RENT,10.491301994830229,Not Verified,Fully Paid,s,wedding,CA,8.47,0.0,65.3,Individual,0.0
16046,2.4093450282818294,36,19.04,916.95,F,nan,1 year,MORTGAGE,12.345838935721968,Not Verified,Fully Paid,s,other,NY,14.43,0.0,78.3,Individual,0.0
16047,2.3344478738927226,36,13.48,379.95,C,Evangelical Bethlehem Lutheran School,< 1 year,RENT,10.752355608092849,Not Verified,Fully Paid,s,debt_consolidation,CA,3.93,0.0,52.2,Individual,0.0
16048,2.341107991445833,36,10.99,392.83,B,South Coast Systems,2 years,RENT,11.270866642542865,Not Verified,Fully Paid,s,credit_card,CA,14.14,0.0,0.0,Individual,0.0
16049,2.3327011629175196,36,15.33,383.12,D,GTA/Travel Bound,3 years,RENT,10.768506042432708,Not Verified,Fully Paid,s,debt_consolidation,NY,21.68,1.0,69.0,Individual,0.0
16050,2.3013164699169826,36,13.11,269.96,C,SOS Salson,1 year,RENT,10.463131911491967,Not Verified,Charged Off,s,small_business,TX,1.65,1.0,35.2,Individual,0.0
16051,2.3234107621942104,36,13.48,339.25,C,SRA,1 year,RENT,10.308985993422082,Not Verified,Fully Paid,s,other,TX,17.04,0.0,55.5,Individual,0.0
16052,2.3234107621942104,36,10.62,325.6,B,Wellpoint,2 years,MORTGAGE,11.114624632046082,Not Verified,Fully Paid,s,debt_consolidation,NY,6.13,0.0,73.0,Individual,0.0
16053,2.2294012669472845,36,7.51,124.44,A,Pappardelle's Pizzeria,2 years,OWN,10.181157167204903,Not Verified,Fully Paid,s,other,NY,16.5,0.0,13.5,Individual,0.0
16054,2.3558304641281165,36,10.25,453.39,B,Healix,10+ years,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,s,debt_consolidation,TX,16.42,0.0,53.8,Individual,0.0
16055,2.2396013164077413,36,11.36,144.81,B,Mount Sinai Medical Center,2 years,MORTGAGE,11.082157933374816,Not Verified,Fully Paid,s,debt_consolidation,NY,18.22,0.0,50.8,Individual,0.0
16056,2.36235025329959,36,11.36,493.67,B,Peabody Management services,7 years,MORTGAGE,11.475638880184212,Not Verified,Fully Paid,s,debt_consolidation,IL,22.16,0.0,57.4,Individual,0.0
16057,2.2787236094023164,36,13.85,218.27,C,Marion County Fire Rescue,3 years,MORTGAGE,10.691967639914864,Not Verified,Fully Paid,s,credit_card,FL,20.54,0.0,48.2,Individual,0.0
16058,2.2572326633843094,36,10.25,168.41,B,"R.W. Harden & Associates, Inc.",2 years,MORTGAGE,10.645448706505872,Not Verified,Fully Paid,s,debt_consolidation,TX,21.63,0.0,66.2,Individual,0.0
16059,2.3541207066535894,36,9.88,442.9,B,Boeing,5 years,MORTGAGE,11.10045084755119,Not Verified,Fully Paid,s,debt_consolidation,TX,17.67,0.0,21.7,Individual,0.0
16060,2.254165719932239,36,12.73,169.51,C,"Levine Plotkin & Menin, LLP",4 years,RENT,10.819798284210286,Not Verified,Fully Paid,s,credit_card,NY,20.52,0.0,70.0,Individual,0.0
16061,2.1179272289544824,36,10.99,49.11,B,"Clarks Nutritional Centers, Inc",10+ years,MORTGAGE,11.373674891823535,Not Verified,Fully Paid,s,medical,CA,20.43,0.0,51.3,Individual,0.0
16062,2.349146111431576,36,14.59,449.77,D,Energy Transfer Partners,5 years,MORTGAGE,11.849404844423074,Not Verified,Fully Paid,s,debt_consolidation,TX,11.07,0.0,82.2,Individual,0.0
16063,2.3344478738927226,36,7.88,350.34,A,west herr automotive group,10+ years,MORTGAGE,11.034905792929415,Not Verified,Fully Paid,s,debt_consolidation,NY,22.49,0.0,47.9,Individual,0.0
16064,2.3234107621942104,36,9.88,322.11,B,Ruckus Wireless,3 years,MORTGAGE,11.500701050347505,Not Verified,Fully Paid,s,other,CA,14.32,0.0,61.2,Individual,0.0
16065,2.3450279096009217,36,10.25,404.81,B,CBS Television Stations,4 years,RENT,10.505094936455558,Not Verified,Fully Paid,s,credit_card,CA,18.38,0.0,45.6,Individual,0.0
16066,2.290712409213045,36,11.36,236.96,B,"Toro-Aire, Inc.",6 years,RENT,10.778977123006351,Not Verified,Fully Paid,s,debt_consolidation,CA,7.15,0.0,35.7,Individual,1.0
16067,2.247718094334587,36,10.25,153.83,B,LAUSD,10+ years,MORTGAGE,11.279744203985432,Not Verified,Fully Paid,s,debt_consolidation,CA,20.42,0.0,60.5,Individual,1.0
16068,2.368410894537015,36,13.85,545.67,C,IBM Austin,10+ years,MORTGAGE,11.652696102959753,Not Verified,Fully Paid,s,debt_consolidation,TX,14.01,0.0,38.4,Individual,0.0
16069,2.3450279096009217,36,14.22,428.56,C,Whole Foods Market,2 years,RENT,10.463131911491967,Not Verified,Fully Paid,s,other,NY,12.75,0.0,1.5,Individual,0.0
16070,2.3234107621942104,36,9.88,322.11,B,Broward County,1 year,RENT,11.156264806643742,Not Verified,Fully Paid,s,debt_consolidation,FL,6.24,0.0,22.6,Individual,0.0
16071,2.397790102345687,36,10.62,716.32,B,COM DEV USA,10+ years,MORTGAGE,12.241357739669434,Verified,Fully Paid,s,major_purchase,CA,5.34,0.0,30.5,Individual,0.0
16072,2.2720930397111068,36,14.22,205.71,C,FXFOWLE,4 years,RENT,10.859018228147887,Not Verified,Fully Paid,s,debt_consolidation,NY,15.65,0.0,93.2,Individual,0.0
16073,2.3234107621942104,36,7.51,311.1,A,"Intent Media, Inc.",< 1 year,MORTGAGE,11.461642696843066,Not Verified,Fully Paid,s,debt_consolidation,NY,2.93,0.0,20.6,Individual,0.0
16074,2.2987785783597547,36,11.36,256.71,B,JMK Builders Inc.,7 years,MORTGAGE,10.859018228147887,Not Verified,Fully Paid,s,debt_consolidation,NJ,7.89,0.0,45.2,Individual,0.0
16075,2.3327011629175196,36,7.88,344.09,A,Sacramento Police Department,8 years,MORTGAGE,10.977994972525236,Not Verified,Fully Paid,s,credit_card,CA,10.14,0.0,72.6,Individual,0.0
16076,2.3013164699169826,36,10.62,260.48,B,Brown and Caldwell,2 years,RENT,10.373522431293592,Not Verified,Fully Paid,s,other,CA,11.29,0.0,60.9,Individual,0.0
16077,2.3073675470698616,36,14.22,291.42,C,Lyle Engineering Group Inc,7 years,RENT,10.915106645867503,Not Verified,Fully Paid,s,debt_consolidation,FL,20.75,1.0,71.8,Individual,0.0
16078,2.36235025329959,36,12.73,503.5,C,Schmid Broaddus Nugent Gano,3 years,RENT,10.62135173563291,Not Verified,Fully Paid,s,other,TX,11.41,0.0,16.9,Individual,0.0
16079,2.2787236094023164,36,14.96,221.74,D,Rogers corporation,2 years,RENT,11.184435286790631,Not Verified,Fully Paid,s,wedding,IL,15.45,0.0,61.7,Individual,0.0
16080,2.341107991445833,36,16.45,424.53,E,Crystal Creek Aggregate  Inc.,2 years,MORTGAGE,10.573877745973457,Not Verified,Fully Paid,s,debt_consolidation,CA,3.1,0.0,42.7,Individual,0.0
16081,2.36235025329959,36,13.11,506.18,C,NY Presbyterian Hospital,6 years,RENT,11.23850177707664,Not Verified,Fully Paid,s,wedding,NY,11.92,0.0,44.9,Individual,0.0
16082,2.2720930397111068,36,7.88,187.69,A,PEPSI,10+ years,MORTGAGE,10.839600519357369,Not Verified,Fully Paid,s,other,CA,13.36,0.0,89.8,Individual,0.0
16083,2.095769820615829,36,10.99,40.92,B,Island Company,< 1 year,OWN,10.239995502805316,Not Verified,Fully Paid,s,moving,FL,0.64,0.0,8.9,Individual,0.0
16084,2.1655194440548033,36,10.62,73.26,B,Loranger International,7 years,OWN,10.87806606028079,Not Verified,Fully Paid,s,educational,CA,13.86,0.0,91.9,Individual,0.0
16085,2.3234107621942104,36,7.51,311.1,A,Saint Joseph School,8 years,RENT,10.308985993422082,Not Verified,Fully Paid,s,other,NJ,8.6,0.0,22.0,Individual,0.0
16086,2.294834295413988,36,13.11,253.09,C,Johnson Premium Hardwood Flooring,3 years,MORTGAGE,10.954326659732555,Verified,Fully Paid,s,home_improvement,TX,10.85,0.0,55.0,Individual,1.0
16087,2.3073675470698616,36,7.88,265.89,A,Cross Country Staffing,2 years,RENT,10.768506042432708,Not Verified,Fully Paid,s,debt_consolidation,FL,11.7,0.0,52.0,Individual,0.0
16088,2.3558304641281165,36,14.59,482.51,D,KLA-Tencor,9 years,RENT,11.19822841866684,Not Verified,Fully Paid,s,debt_consolidation,CA,12.13,0.0,70.8,Individual,1.0
16089,2.368410894537015,36,16.45,566.04,E,DaVita Dialysis,3 years,MORTGAGE,11.264476926102367,Not Verified,Fully Paid,s,debt_consolidation,CA,14.74,0.0,89.2,Individual,0.0
